phase,policy,control,query_position,target_index,condition_source_index,greedy_token_decoded,greedy_rdkit_valid,greedy_policy_accepted,raw_non_greedy_draws,raw_token_decoded,raw_rdkit_valid,raw_policy_accepted,unique_policy_accepted_non_greedy,retained_unique_candidate_count
development,beam64_lp00,correct_embedding,1206,450693,450693,1.0,1.0,1.0,64,64,20,20,15,16
development,beam64_lp00,correct_embedding,1207,925172,925172,1.0,1.0,1.0,64,64,58,58,57,50
development,beam64_lp00,correct_embedding,1208,151834,151834,1.0,1.0,1.0,64,64,58,58,54,50
development,beam64_lp00,correct_embedding,1209,418351,418351,1.0,1.0,1.0,64,64,46,46,33,34
development,beam64_lp00,correct_embedding,1210,978880,978880,1.0,1.0,1.0,64,64,46,46,43,44
development,beam64_lp00,correct_embedding,1211,873820,873820,1.0,1.0,1.0,64,64,43,43,41,42
development,beam64_lp00,correct_embedding,1212,533901,533901,1.0,1.0,1.0,64,64,30,30,29,30
development,beam64_lp00,correct_embedding,1213,51378,51378,1.0,1.0,1.0,64,64,18,18,15,16
development,beam64_lp00,correct_embedding,1214,169151,169151,1.0,1.0,1.0,64,64,20,20,14,15
development,beam64_lp00,correct_embedding,1215,925762,925762,1.0,1.0,1.0,64,64,35,35,27,28
development,beam64_lp00,correct_embedding,1216,14063,14063,1.0,1.0,1.0,64,64,61,61,58,50
development,beam64_lp00,correct_embedding,1217,37265,37265,1.0,1.0,1.0,64,64,24,24,20,21
development,beam64_lp00,correct_embedding,1218,370445,370445,1.0,1.0,1.0,64,64,23,23,20,21
development,beam64_lp00,correct_embedding,1219,831988,831988,1.0,1.0,1.0,64,64,46,46,45,46
development,beam64_lp00,correct_embedding,1220,524882,524882,1.0,1.0,1.0,64,64,50,50,36,37
development,beam64_lp00,correct_embedding,1221,596685,596685,1.0,1.0,1.0,64,64,35,35,33,34
development,beam64_lp00,correct_embedding,1222,995386,995386,1.0,1.0,1.0,64,64,41,41,37,38
development,beam64_lp00,correct_embedding,1223,552593,552593,1.0,1.0,1.0,64,64,12,12,6,7
development,beam64_lp00,correct_embedding,1224,884484,884484,1.0,1.0,1.0,64,64,26,26,18,19
development,beam64_lp00,correct_embedding,1225,129528,129528,1.0,0.0,0.0,64,64,35,35,35,35
development,beam64_lp00,correct_embedding,1226,922439,922439,1.0,1.0,1.0,64,64,59,59,38,39
development,beam64_lp00,correct_embedding,1227,356240,356240,1.0,1.0,1.0,64,64,34,34,33,34
development,beam64_lp00,correct_embedding,1228,848634,848634,1.0,1.0,1.0,64,64,61,61,53,50
development,beam64_lp00,correct_embedding,1229,659705,659705,1.0,1.0,1.0,64,64,61,61,42,43
development,beam64_lp00,correct_embedding,1230,229041,229041,1.0,1.0,1.0,64,64,24,24,19,20
development,beam64_lp00,correct_embedding,1231,530416,530416,1.0,1.0,1.0,64,64,38,38,35,36
development,beam64_lp00,correct_embedding,1232,307165,307165,1.0,1.0,1.0,64,64,61,61,60,50
development,beam64_lp00,correct_embedding,1233,120214,120214,1.0,1.0,1.0,64,64,47,47,46,47
development,beam64_lp00,correct_embedding,1234,348612,348612,1.0,1.0,1.0,64,64,20,20,17,18
development,beam64_lp00,correct_embedding,1235,66494,66494,1.0,1.0,1.0,64,64,39,39,25,26
development,beam64_lp00,correct_embedding,1236,831938,831938,1.0,1.0,1.0,64,64,29,29,21,22
development,beam64_lp00,correct_embedding,1237,526147,526147,1.0,1.0,1.0,64,64,19,19,13,14
development,beam64_lp00,correct_embedding,1238,385318,385318,1.0,1.0,1.0,64,64,42,42,30,31
development,beam64_lp00,correct_embedding,1239,928429,928429,1.0,1.0,1.0,64,64,55,55,53,50
development,beam64_lp00,correct_embedding,1240,181941,181941,1.0,1.0,1.0,64,64,28,28,22,23
development,beam64_lp00,correct_embedding,1241,661052,661052,1.0,1.0,1.0,64,64,57,57,48,49
development,beam64_lp00,correct_embedding,1242,780598,780598,1.0,1.0,1.0,64,64,32,32,24,25
development,beam64_lp00,correct_embedding,1243,56950,56950,1.0,1.0,1.0,64,64,20,20,17,18
development,beam64_lp00,correct_embedding,1244,646890,646890,1.0,1.0,1.0,64,64,35,35,25,26
development,beam64_lp00,correct_embedding,1245,55292,55292,1.0,1.0,1.0,64,64,36,36,31,32
development,beam64_lp00,correct_embedding,1246,147952,147952,1.0,1.0,1.0,64,64,39,39,37,38
development,beam64_lp00,correct_embedding,1247,149232,149232,1.0,1.0,1.0,64,64,27,27,21,22
development,beam64_lp00,correct_embedding,1248,362169,362169,1.0,1.0,1.0,64,64,41,41,33,34
development,beam64_lp00,correct_embedding,1249,785434,785434,1.0,1.0,1.0,64,64,30,30,28,29
development,beam64_lp00,correct_embedding,1250,419074,419074,1.0,1.0,1.0,64,64,19,19,18,19
development,beam64_lp00,correct_embedding,1251,565261,565261,1.0,1.0,1.0,64,64,26,26,24,25
development,beam64_lp00,correct_embedding,1252,327762,327762,1.0,1.0,1.0,64,64,46,46,37,38
development,beam64_lp00,correct_embedding,1253,300114,300114,1.0,1.0,1.0,64,64,55,55,50,50
development,beam64_lp00,correct_embedding,1254,954764,954764,1.0,1.0,1.0,64,64,47,47,46,47
development,beam64_lp00,correct_embedding,1255,809243,809243,1.0,1.0,1.0,64,64,46,46,45,46
development,beam64_lp00,correct_embedding,1256,848058,848058,1.0,1.0,1.0,64,64,54,54,47,48
development,beam64_lp00,correct_embedding,1257,869517,869517,1.0,0.0,0.0,64,64,39,39,39,39
development,beam64_lp00,correct_embedding,1258,252704,252704,1.0,1.0,1.0,64,64,42,42,40,41
development,beam64_lp00,correct_embedding,1259,576421,576421,1.0,1.0,1.0,64,64,56,56,49,50
development,beam64_lp00,correct_embedding,1260,546604,546604,1.0,1.0,1.0,64,64,33,33,26,27
development,beam64_lp00,correct_embedding,1261,735829,735829,1.0,1.0,1.0,64,64,19,19,14,15
development,beam64_lp00,correct_embedding,1262,521153,521153,1.0,1.0,1.0,64,64,26,26,25,26
development,beam64_lp00,correct_embedding,1263,727359,727359,1.0,1.0,1.0,64,64,28,28,23,24
development,beam64_lp00,correct_embedding,1264,576165,576165,1.0,1.0,1.0,64,64,57,57,55,50
development,beam64_lp00,correct_embedding,1265,366625,366625,1.0,1.0,1.0,64,64,38,38,30,31
development,beam64_lp00,correct_embedding,1266,44866,44866,1.0,1.0,1.0,64,64,57,57,54,50
development,beam64_lp00,correct_embedding,1267,660824,660824,1.0,1.0,1.0,64,64,20,20,17,18
development,beam64_lp00,correct_embedding,1268,723917,723917,1.0,1.0,1.0,64,64,57,57,48,49
development,beam64_lp00,correct_embedding,1269,649968,649968,1.0,1.0,1.0,64,64,49,49,48,49
development,beam64_lp00,correct_embedding,1270,708141,708141,1.0,1.0,1.0,64,64,40,40,37,38
development,beam64_lp00,correct_embedding,1271,873791,873791,1.0,1.0,1.0,64,64,44,44,42,43
development,beam64_lp00,correct_embedding,1272,995372,995372,1.0,1.0,1.0,64,64,23,23,20,21
development,beam64_lp00,correct_embedding,1273,520726,520726,1.0,1.0,1.0,64,64,55,55,50,50
development,beam64_lp00,correct_embedding,1274,949233,949233,1.0,1.0,1.0,64,64,64,64,50,50
development,beam64_lp00,correct_embedding,1275,697238,697238,1.0,1.0,1.0,64,64,27,27,23,24
development,beam64_lp00,correct_embedding,1276,176263,176263,1.0,1.0,1.0,64,64,40,40,34,35
development,beam64_lp00,correct_embedding,1277,809776,809776,1.0,1.0,1.0,64,64,37,37,29,30
development,beam64_lp00,correct_embedding,1278,567180,567180,1.0,1.0,1.0,64,64,52,52,48,49
development,beam64_lp00,correct_embedding,1279,89687,89687,1.0,1.0,1.0,64,64,47,47,41,42
development,beam64_lp00,correct_embedding,1280,581800,581800,1.0,1.0,1.0,64,64,26,26,19,20
development,beam64_lp00,correct_embedding,1281,779831,779831,1.0,1.0,1.0,64,64,35,35,29,30
development,beam64_lp00,correct_embedding,1282,569926,569926,1.0,1.0,1.0,64,64,36,36,28,29
development,beam64_lp00,correct_embedding,1283,709828,709828,1.0,1.0,1.0,64,64,55,55,43,44
development,beam64_lp00,correct_embedding,1284,389868,389868,1.0,1.0,1.0,64,64,30,30,22,23
development,beam64_lp00,correct_embedding,1285,421471,421471,1.0,1.0,1.0,64,64,35,35,24,25
development,beam64_lp00,correct_embedding,1286,673603,673603,1.0,1.0,1.0,64,64,46,46,41,42
development,beam64_lp00,correct_embedding,1287,84023,84023,1.0,1.0,1.0,64,64,52,52,50,50
development,beam64_lp00,correct_embedding,1288,797122,797122,1.0,1.0,1.0,64,64,55,55,52,50
development,beam64_lp00,correct_embedding,1289,366230,366230,1.0,1.0,1.0,64,64,60,60,57,50
development,beam64_lp00,correct_embedding,1290,157008,157008,1.0,1.0,1.0,64,64,50,50,44,45
development,beam64_lp00,correct_embedding,1291,237283,237283,1.0,1.0,1.0,64,64,41,41,38,39
development,beam64_lp00,correct_embedding,1292,688306,688306,1.0,1.0,1.0,64,64,36,36,28,29
development,beam64_lp00,correct_embedding,1293,308474,308474,1.0,1.0,1.0,64,64,62,62,57,50
development,beam64_lp00,correct_embedding,1294,678622,678622,1.0,1.0,1.0,64,64,25,25,18,19
development,beam64_lp00,correct_embedding,1295,274014,274014,1.0,1.0,1.0,64,64,29,29,25,26
development,beam64_lp00,correct_embedding,1296,78706,78706,1.0,1.0,1.0,64,64,46,46,33,34
development,beam64_lp00,correct_embedding,1297,307983,307983,1.0,1.0,1.0,64,64,56,56,55,50
development,beam64_lp00,correct_embedding,1298,70395,70395,1.0,1.0,1.0,64,64,33,33,31,32
development,beam64_lp00,correct_embedding,1299,331749,331749,1.0,1.0,1.0,64,64,55,55,44,45
development,beam64_lp00,correct_embedding,1300,547832,547832,1.0,1.0,1.0,64,64,48,48,45,46
development,beam64_lp00,correct_embedding,1301,235266,235266,1.0,1.0,1.0,64,64,42,42,40,41
development,beam64_lp00,correct_embedding,1302,382568,382568,1.0,1.0,1.0,64,64,30,30,21,22
development,beam64_lp00,correct_embedding,1303,323567,323567,1.0,1.0,1.0,64,64,46,46,41,42
development,beam64_lp00,correct_embedding,1304,381111,381111,1.0,1.0,1.0,64,64,36,36,35,36
development,beam64_lp00,correct_embedding,1305,256701,256701,1.0,1.0,1.0,64,64,25,25,21,22
development,beam64_lp00,correct_embedding,1306,195568,195568,1.0,1.0,1.0,64,64,55,55,44,45
development,beam64_lp00,correct_embedding,1307,283618,283618,1.0,1.0,1.0,64,64,54,54,44,45
development,beam64_lp00,correct_embedding,1308,179109,179109,1.0,1.0,1.0,64,64,20,20,13,14
development,beam64_lp00,correct_embedding,1309,269453,269453,1.0,1.0,1.0,64,64,47,47,44,45
development,beam64_lp00,correct_embedding,1310,984795,984795,1.0,1.0,1.0,64,64,40,40,36,37
development,beam64_lp00,correct_embedding,1311,352974,352974,1.0,1.0,1.0,64,64,30,30,22,23
development,beam64_lp00,correct_embedding,1312,87646,87646,1.0,1.0,1.0,64,64,49,49,43,44
development,beam64_lp00,correct_embedding,1313,640370,640370,1.0,1.0,1.0,64,64,52,52,46,47
development,beam64_lp00,correct_embedding,1314,74931,74931,1.0,1.0,1.0,64,64,29,29,22,23
development,beam64_lp00,correct_embedding,1315,123550,123550,1.0,0.0,0.0,64,64,39,39,39,39
development,beam64_lp00,correct_embedding,1316,866919,866919,1.0,1.0,1.0,64,64,40,40,32,33
development,beam64_lp00,correct_embedding,1317,444258,444258,1.0,1.0,1.0,64,64,45,45,34,35
development,beam64_lp00,correct_embedding,1318,935922,935922,1.0,1.0,1.0,64,64,28,28,26,27
development,beam64_lp00,correct_embedding,1319,229014,229014,1.0,1.0,1.0,64,64,45,45,35,36
development,beam64_lp00,correct_embedding,1320,845449,845449,1.0,1.0,1.0,64,64,62,62,57,50
development,beam64_lp00,correct_embedding,1321,781990,781990,1.0,1.0,1.0,64,64,15,15,9,10
development,beam64_lp00,correct_embedding,1322,899447,899447,1.0,1.0,1.0,64,64,49,49,46,47
development,beam64_lp00,correct_embedding,1323,243680,243680,1.0,1.0,1.0,64,64,41,41,31,32
development,beam64_lp00,correct_embedding,1324,327283,327283,1.0,1.0,1.0,64,64,33,33,31,32
development,beam64_lp00,correct_embedding,1325,273396,273396,1.0,1.0,1.0,64,64,33,33,31,32
development,beam64_lp00,correct_embedding,1326,44471,44471,1.0,1.0,1.0,64,64,41,41,35,36
development,beam64_lp00,correct_embedding,1327,757098,757098,1.0,1.0,1.0,64,64,62,62,61,50
development,beam64_lp00,correct_embedding,1328,649318,649318,1.0,1.0,1.0,64,64,27,27,22,23
development,beam64_lp00,correct_embedding,1329,867677,867677,1.0,1.0,1.0,64,64,51,51,47,48
development,beam64_lp00,correct_embedding,1330,146984,146984,1.0,1.0,1.0,64,64,17,17,15,16
development,beam64_lp00,correct_embedding,1331,201840,201840,1.0,1.0,1.0,64,64,45,45,28,29
development,beam64_lp00,correct_embedding,1332,549274,549274,1.0,1.0,1.0,64,64,46,46,40,41
development,beam64_lp00,correct_embedding,1333,579059,579059,1.0,1.0,1.0,64,64,22,22,18,19
development,beam64_lp00,correct_embedding,1334,51982,51982,1.0,1.0,1.0,64,64,32,32,26,27
development,beam64_lp00,correct_embedding,1335,473277,473277,1.0,1.0,1.0,64,64,17,17,14,15
development,beam64_lp00,correct_embedding,1336,444120,444120,1.0,1.0,1.0,64,64,36,36,24,25
development,beam64_lp00,correct_embedding,1337,767469,767469,1.0,1.0,1.0,64,64,24,24,20,21
development,beam64_lp00,correct_embedding,1338,507021,507021,1.0,1.0,1.0,64,64,19,19,15,16
development,beam64_lp00,correct_embedding,1339,258038,258038,1.0,1.0,1.0,64,64,37,37,31,32
development,beam64_lp00,correct_embedding,1340,925380,925380,1.0,1.0,1.0,64,64,31,31,29,30
development,beam64_lp00,correct_embedding,1341,339695,339695,1.0,1.0,1.0,64,64,46,46,41,42
development,beam64_lp00,correct_embedding,1342,94005,94005,1.0,1.0,1.0,64,64,16,16,10,11
development,beam64_lp00,correct_embedding,1343,117175,117175,1.0,1.0,1.0,64,64,31,31,24,25
development,beam64_lp00,correct_embedding,1344,806149,806149,1.0,0.0,0.0,64,64,24,24,22,22
development,beam64_lp00,correct_embedding,1345,987624,987624,1.0,1.0,1.0,64,64,64,64,59,50
development,beam64_lp00,correct_embedding,1346,559426,559426,1.0,1.0,1.0,64,64,31,31,26,27
development,beam64_lp00,correct_embedding,1347,137310,137310,1.0,1.0,1.0,64,64,55,55,52,50
development,beam64_lp00,correct_embedding,1348,815432,815432,1.0,1.0,1.0,64,64,47,47,35,36
development,beam64_lp00,correct_embedding,1349,99618,99618,1.0,1.0,1.0,64,64,40,40,37,38
development,beam64_lp00,correct_embedding,1350,799916,799916,1.0,1.0,1.0,64,64,17,17,16,17
development,beam64_lp00,correct_embedding,1351,609879,609879,1.0,1.0,1.0,64,64,47,47,45,46
development,beam64_lp00,correct_embedding,1352,166639,166639,1.0,1.0,1.0,64,64,53,53,49,50
development,beam64_lp00,correct_embedding,1353,63553,63553,1.0,1.0,1.0,64,64,35,35,28,29
development,beam64_lp00,correct_embedding,1354,615915,615915,1.0,1.0,1.0,64,64,30,30,24,25
development,beam64_lp00,correct_embedding,1355,747717,747717,1.0,1.0,1.0,64,64,35,35,28,29
development,beam64_lp00,correct_embedding,1356,118260,118260,1.0,1.0,1.0,64,64,26,26,16,17
development,beam64_lp00,correct_embedding,1357,400824,400824,1.0,1.0,1.0,64,64,26,26,19,20
development,beam64_lp00,correct_embedding,1358,208173,208173,1.0,1.0,1.0,64,64,25,25,18,19
development,beam64_lp00,correct_embedding,1359,547974,547974,1.0,1.0,1.0,64,64,48,48,46,47
development,beam64_lp00,correct_embedding,1360,980836,980836,1.0,1.0,1.0,64,64,33,32,24,25
development,beam64_lp00,correct_embedding,1361,41726,41726,1.0,1.0,1.0,64,64,19,19,14,15
development,beam64_lp00,correct_embedding,1362,650626,650626,1.0,1.0,1.0,64,64,42,42,32,33
development,beam64_lp00,correct_embedding,1363,596313,596313,1.0,1.0,1.0,64,64,52,52,47,48
development,beam64_lp00,correct_embedding,1364,586382,586382,1.0,1.0,1.0,64,64,47,47,41,42
development,beam64_lp00,correct_embedding,1365,314211,314211,1.0,1.0,1.0,64,64,41,41,29,30
development,beam64_lp00,correct_embedding,1366,512886,512886,1.0,1.0,1.0,64,64,30,30,26,27
development,beam64_lp00,correct_embedding,1367,887196,887196,1.0,1.0,1.0,64,64,53,53,36,37
development,beam64_lp00,correct_embedding,1368,251900,251900,1.0,1.0,1.0,64,64,57,57,50,50
development,beam64_lp00,correct_embedding,1369,728162,728162,1.0,1.0,1.0,64,64,29,29,20,21
development,beam64_lp00,correct_embedding,1370,521708,521708,1.0,1.0,1.0,64,64,42,42,36,37
development,beam64_lp00,correct_embedding,1371,88202,88202,1.0,1.0,1.0,64,64,50,50,46,47
development,beam64_lp00,correct_embedding,1372,724423,724423,1.0,1.0,1.0,64,64,44,44,30,31
development,beam64_lp00,correct_embedding,1373,476067,476067,1.0,1.0,1.0,64,64,34,34,30,31
development,beam64_lp00,correct_embedding,1374,376822,376822,1.0,1.0,1.0,64,64,18,18,10,11
development,beam64_lp00,correct_embedding,1375,439090,439090,1.0,1.0,1.0,64,64,25,25,24,25
development,beam64_lp00,correct_embedding,1376,141056,141056,1.0,1.0,1.0,64,64,29,29,26,27
development,beam64_lp00,correct_embedding,1377,583933,583933,1.0,1.0,1.0,64,64,63,63,45,46
development,beam64_lp00,correct_embedding,1378,791408,791408,1.0,1.0,1.0,64,64,64,64,63,50
development,beam64_lp00,correct_embedding,1379,747083,747083,1.0,1.0,1.0,64,64,46,46,38,39
development,beam64_lp00,correct_embedding,1380,2137,2137,1.0,1.0,1.0,64,64,56,56,50,50
development,beam64_lp00,correct_embedding,1381,497673,497673,1.0,1.0,1.0,64,64,24,24,17,18
development,beam64_lp00,correct_embedding,1382,144383,144383,1.0,1.0,1.0,64,64,28,28,23,24
development,beam64_lp00,correct_embedding,1383,666794,666794,1.0,1.0,1.0,64,64,59,59,57,50
development,beam64_lp00,correct_embedding,1384,792968,792968,1.0,1.0,1.0,64,64,21,21,17,18
development,beam64_lp00,correct_embedding,1385,937894,937894,1.0,1.0,1.0,64,64,51,51,37,38
development,beam64_lp00,correct_embedding,1386,332859,332859,1.0,1.0,1.0,64,64,48,48,42,43
development,beam64_lp00,correct_embedding,1387,958293,958293,1.0,1.0,1.0,64,64,63,63,60,50
development,beam64_lp00,correct_embedding,1388,274907,274907,1.0,1.0,1.0,64,64,29,29,22,23
development,beam64_lp00,correct_embedding,1389,586603,586603,1.0,1.0,1.0,64,64,33,33,24,25
development,beam64_lp00,correct_embedding,1390,932273,932273,1.0,1.0,1.0,64,64,33,33,22,23
development,beam64_lp00,correct_embedding,1391,269157,269157,1.0,1.0,1.0,64,64,52,52,51,50
development,beam64_lp00,correct_embedding,1392,35900,35900,1.0,1.0,1.0,64,64,37,37,27,28
development,beam64_lp00,correct_embedding,1393,949661,949661,1.0,1.0,1.0,64,64,62,62,52,50
development,beam64_lp00,correct_embedding,1394,800395,800395,1.0,1.0,1.0,64,64,42,42,31,32
development,beam64_lp00,correct_embedding,1395,394672,394672,1.0,1.0,1.0,64,64,61,61,44,45
development,beam64_lp00,correct_embedding,1396,549692,549692,1.0,1.0,1.0,64,64,64,64,56,50
development,beam64_lp00,correct_embedding,1397,443037,443037,1.0,1.0,1.0,64,64,51,51,45,46
development,beam64_lp00,correct_embedding,1398,985315,985315,1.0,1.0,1.0,64,64,50,50,43,44
development,beam64_lp00,correct_embedding,1399,444849,444849,1.0,1.0,1.0,64,64,34,34,30,31
development,beam64_lp00,correct_embedding,1400,226911,226911,1.0,1.0,1.0,64,64,38,38,29,30
development,beam64_lp00,correct_embedding,1401,523389,523389,1.0,1.0,1.0,64,64,56,56,51,50
development,beam64_lp00,correct_embedding,1402,338165,338165,1.0,1.0,1.0,64,64,64,64,62,50
development,beam64_lp00,correct_embedding,1403,253211,253211,1.0,1.0,1.0,64,64,35,35,33,34
development,beam64_lp00,correct_embedding,1404,717833,717833,1.0,1.0,1.0,64,64,25,25,20,21
development,beam64_lp00,correct_embedding,1405,801934,801934,1.0,1.0,1.0,64,64,41,41,31,32
development,beam64_lp00,correct_embedding,1406,547273,547273,1.0,1.0,1.0,64,64,63,63,57,50
development,beam64_lp00,correct_embedding,1407,693552,693552,1.0,1.0,1.0,64,64,40,40,37,38
development,beam64_lp00,correct_embedding,1408,727211,727211,1.0,1.0,1.0,64,64,39,39,38,39
development,beam64_lp00,correct_embedding,1409,594178,594178,1.0,1.0,1.0,64,64,63,63,53,50
development,beam64_lp00,correct_embedding,1410,104781,104781,1.0,1.0,1.0,64,64,53,53,47,48
development,beam64_lp00,correct_embedding,1411,724343,724343,1.0,1.0,1.0,64,64,29,29,23,24
development,beam64_lp00,correct_embedding,1412,900435,900435,1.0,1.0,1.0,64,64,48,48,35,36
development,beam64_lp00,correct_embedding,1413,313911,313911,1.0,1.0,1.0,64,64,48,48,41,42
development,beam64_lp00,correct_embedding,1414,390522,390522,1.0,1.0,1.0,64,64,16,15,9,10
development,beam64_lp00,correct_embedding,1415,620873,620873,1.0,1.0,1.0,64,64,63,63,47,48
development,beam64_lp00,correct_embedding,1416,940065,940065,1.0,1.0,1.0,64,64,47,47,45,46
development,beam64_lp00,correct_embedding,1417,181377,181377,1.0,1.0,1.0,64,64,30,30,20,21
development,beam64_lp00,correct_embedding,1418,262933,262933,1.0,1.0,1.0,64,64,46,46,39,40
development,beam64_lp00,correct_embedding,1419,818797,818797,1.0,0.0,0.0,64,64,19,19,19,19
development,beam64_lp00,correct_embedding,1420,162905,162905,1.0,1.0,1.0,64,64,52,52,48,49
development,beam64_lp00,correct_embedding,1421,623454,623454,1.0,1.0,1.0,64,64,34,34,29,30
development,beam64_lp00,correct_embedding,1422,66271,66271,1.0,1.0,1.0,64,64,40,40,28,29
development,beam64_lp00,correct_embedding,1423,880281,880281,1.0,1.0,1.0,64,64,30,30,25,26
development,beam64_lp00,correct_embedding,1424,813146,813146,1.0,1.0,1.0,64,64,19,19,15,16
